ts_code,symbol,exchange,name,fut_code,multiplier,trade_unit,per_unit,quote_unit,quote_unit_desc,d_mode_desc,list_date,delist_date,d_month,last_ddate
JM1709.DCE,JM1709,DCE,焦煤1709,JM,,吨,60.0,人民币元/吨,0.5人民币元/吨,实物交割,2016-09-19,2017-09-14,201709,2017-09-19
JD1709.DCE,JD1709,DCE,鸡蛋1709,JD,,吨,5.0,人民币元/500千克,1人民币元/500千克,实物交割,2016-09-19,2017-09-26,201709,2017-09-29
BB1709.DCE,BB1709,DCE,胶合板1709,BB,,张,500.0,人民币元/张,0.05人民币元/张,实物交割,2016-09-19,2017-09-14,201709,2017-09-19
PP1709.DCE,PP1709,DCE,聚丙烯1709,PP,,吨,5.0,人民币元/吨,1人民币元/吨,实物交割,2016-09-19,2017-09-14,201709,2017-09-19
A1803.DCE,A1803,DCE,豆一1803,A,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-09-19,2018-03-14,201803,2018-03-19
CS1709.DCE,CS1709,DCE,玉米淀粉1709,CS,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-09-19,2017-09-14,201709,2017-09-19
FB1710.DCE,FB1710,DCE,纤维板1710,FB,,张,500.0,人民币元/张,0.05人民币元/张,实物交割,2016-10-24,2017-10-20,201710,2017-10-25
PP1710.DCE,PP1710,DCE,聚丙烯1710,PP,,吨,5.0,人民币元/吨,1人民币元/吨,实物交割,2016-10-24,2017-10-20,201710,2017-10-25
Y1711.DCE,Y1711,DCE,豆油1711,Y,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2016-11-15,2017-11-14,201711,2017-11-17
C1711.DCE,C1711,DCE,玉米1711,C,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-11-15,2017-11-14,201711,2017-11-17
V1711.DCE,V1711,DCE,PVC1711,V,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2016-11-15,2017-11-14,201711,2017-11-17
PP1711.DCE,PP1711,DCE,聚丙烯1711,PP,,吨,5.0,人民币元/吨,1人民币元/吨,实物交割,2016-11-15,2017-11-14,201711,2017-11-17
V1712.DCE,V1712,DCE,PVC1712,V,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2016-12-15,2017-12-14,201712,2017-12-19
Y1712.DCE,Y1712,DCE,豆油1712,Y,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2016-12-15,2017-12-14,201712,2017-12-19
PP1712.DCE,PP1712,DCE,聚丙烯1712,PP,,吨,5.0,人民币元/吨,1人民币元/吨,实物交割,2016-12-15,2017-12-14,201712,2017-12-19
FB1712.DCE,FB1712,DCE,纤维板1712,FB,,张,500.0,人民币元/张,0.05人民币元/张,实物交割,2016-12-15,2017-12-14,201712,2017-12-19
L1712.DCE,L1712,DCE,塑料1712,L,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2016-12-15,2017-12-14,201712,2017-12-19
M1712.DCE,M1712,DCE,豆粕1712,M,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2016-12-15,2017-12-14,201712,2017-12-19
M1001.DCE,M1001,DCE,豆粕1001,M,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2009-01-19,2010-01-15,201001,2010-01-21
L0710.DCE,L0710,DCE,塑料0710,L,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2007-07-31,2007-10-19,200710,2007-10-23
B0909.DCE,B0909,DCE,豆二0909,B,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2008-09-16,2009-09-14,200909,2009-09-17
C0907.DCE,C0907,DCE,玉米0907,C,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2008-07-15,2009-07-14,200907,2009-07-16
L0910.DCE,L0910,DCE,塑料0910,L,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2008-10-20,2009-10-22,200910,2009-10-26
A1809.DCE,A1809,DCE,豆一1809,A,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-03-15,2018-09-14,201809,2018-09-19
B1803.DCE,B1803,DCE,豆二1803,B,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-03-15,2018-03-14,201803,2018-03-19
BB1803.DCE,BB1803,DCE,胶合板1803,BB,,张,500.0,人民币元/张,0.05人民币元/张,实物交割,2017-03-15,2018-03-14,201803,2018-03-19
C1803.DCE,C1803,DCE,玉米1803,C,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-03-15,2018-03-14,201803,2018-03-19
CS1803.DCE,CS1803,DCE,玉米淀粉1803,CS,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-03-15,2018-03-14,201803,2018-03-19
FB1803.DCE,FB1803,DCE,纤维板1803,FB,,张,500.0,人民币元/张,0.05人民币元/张,实物交割,2017-03-15,2018-03-14,201803,2018-03-19
I1803.DCE,I1803,DCE,铁矿石1803,I,,吨,100.0,人民币元/吨,0.5人民币元/吨,实物交割,2017-03-15,2018-03-14,201803,2018-03-19
J1803.DCE,J1803,DCE,焦炭1803,J,,吨,100.0,人民币元/吨,0.5人民币元/吨,实物交割,2017-03-15,2018-03-14,201803,2018-03-19
JD1803.DCE,JD1803,DCE,鸡蛋1803,JD,,吨,5.0,人民币元/500千克,1人民币元/500千克,实物交割,2017-03-15,2018-03-27,201803,2018-03-30
JM1803.DCE,JM1803,DCE,焦煤1803,JM,,吨,60.0,人民币元/吨,0.5人民币元/吨,实物交割,2017-03-15,2018-03-14,201803,2018-03-19
L1803.DCE,L1803,DCE,塑料1803,L,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2017-03-15,2018-03-14,201803,2018-03-19
M1803.DCE,M1803,DCE,豆粕1803,M,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-03-15,2018-03-14,201803,2018-03-19
P1803.DCE,P1803,DCE,棕榈油1803,P,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2017-03-15,2018-03-14,201803,2018-03-19
PP1803.DCE,PP1803,DCE,聚丙烯1803,PP,,吨,5.0,人民币元/吨,1人民币元/吨,实物交割,2017-03-15,2018-03-14,201803,2018-03-19
V1803.DCE,V1803,DCE,PVC1803,V,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2017-03-15,2018-03-14,201803,2018-03-19
Y1803.DCE,Y1803,DCE,豆油1803,Y,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2017-03-15,2018-03-14,201803,2018-03-19
BB1804.DCE,BB1804,DCE,胶合板1804,BB,,张,500.0,人民币元/张,0.05人民币元/张,实物交割,2017-04-19,2018-04-17,201804,2018-04-20
FB1804.DCE,FB1804,DCE,纤维板1804,FB,,张,500.0,人民币元/张,0.05人民币元/张,实物交割,2017-04-19,2018-04-17,201804,2018-04-20
I1804.DCE,I1804,DCE,铁矿石1804,I,,吨,100.0,人民币元/吨,0.5人民币元/吨,实物交割,2017-04-19,2018-04-17,201804,2018-04-20
J1804.DCE,J1804,DCE,焦炭1804,J,,吨,100.0,人民币元/吨,0.5人民币元/吨,实物交割,2017-04-19,2018-04-17,201804,2018-04-20
JM1804.DCE,JM1804,DCE,焦煤1804,JM,,吨,60.0,人民币元/吨,0.5人民币元/吨,实物交割,2017-04-19,2018-04-17,201804,2018-04-20
L1804.DCE,L1804,DCE,塑料1804,L,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2017-04-19,2018-04-17,201804,2018-04-20
P1804.DCE,P1804,DCE,棕榈油1804,P,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2017-04-19,2018-04-17,201804,2018-04-20
PP1804.DCE,PP1804,DCE,聚丙烯1804,PP,,吨,5.0,人民币元/吨,1人民币元/吨,实物交割,2017-04-19,2018-04-17,201804,2018-04-20
V1804.DCE,V1804,DCE,PVC1804,V,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2017-04-19,2018-04-17,201804,2018-04-20
JD1804.DCE,JD1804,DCE,鸡蛋1804,JD,,吨,5.0,人民币元/500千克,1人民币元/500千克,实物交割,2017-04-26,2018-04-24,201804,2018-04-27
A1811.DCE,A1811,DCE,豆一1811,A,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-05-16,2018-11-14,201811,2018-11-19
BB1805.DCE,BB1805,DCE,胶合板1805,BB,,张,500.0,人民币元/张,0.05人民币元/张,实物交割,2017-05-16,2018-05-15,201805,2018-05-18
C1805.DCE,C1805,DCE,玉米1805,C,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-05-16,2018-05-15,201805,2018-05-18
CS1805.DCE,CS1805,DCE,玉米淀粉1805,CS,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-05-16,2018-05-15,201805,2018-05-18
FB1805.DCE,FB1805,DCE,纤维板1805,FB,,张,500.0,人民币元/张,0.05人民币元/张,实物交割,2017-05-16,2018-05-15,201805,2018-05-18
I1805.DCE,I1805,DCE,铁矿石1805,I,,吨,100.0,人民币元/吨,0.5人民币元/吨,实物交割,2017-05-16,2018-05-15,201805,2018-05-18
J1805.DCE,J1805,DCE,焦炭1805,J,,吨,100.0,人民币元/吨,0.5人民币元/吨,实物交割,2017-05-16,2018-05-15,201805,2018-05-18
JM1805.DCE,JM1805,DCE,焦煤1805,JM,,吨,60.0,人民币元/吨,0.5人民币元/吨,实物交割,2017-05-16,2018-05-15,201805,2018-05-18
L1805.DCE,L1805,DCE,塑料1805,L,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2017-05-16,2018-05-15,201805,2018-05-18
M1805.DCE,M1805,DCE,豆粕1805,M,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-05-16,2018-05-15,201805,2018-05-18
P1805.DCE,P1805,DCE,棕榈油1805,P,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2017-05-16,2018-05-15,201805,2018-05-18
PP1805.DCE,PP1805,DCE,聚丙烯1805,PP,,吨,5.0,人民币元/吨,1人民币元/吨,实物交割,2017-05-16,2018-05-15,201805,2018-05-18
V1805.DCE,V1805,DCE,PVC1805,V,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2017-05-16,2018-05-15,201805,2018-05-18
Y1805.DCE,Y1805,DCE,豆油1805,Y,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2017-05-16,2018-05-15,201805,2018-05-18
B1805.DCE,B1805,DCE,豆二1805,B,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-05-31,2018-05-15,201805,2018-05-18
B1806.DCE,B1806,DCE,豆二1806,B,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-06-15,2018-06-14,201806,2018-06-20
BB1806.DCE,BB1806,DCE,胶合板1806,BB,,张,500.0,人民币元/张,0.05人民币元/张,实物交割,2017-06-15,2018-06-14,201806,2018-06-20
FB1806.DCE,FB1806,DCE,纤维板1806,FB,,张,500.0,人民币元/张,0.05人民币元/张,实物交割,2017-06-15,2018-06-14,201806,2018-06-20
I1806.DCE,I1806,DCE,铁矿石1806,I,,吨,100.0,人民币元/吨,0.5人民币元/吨,实物交割,2017-06-15,2018-06-14,201806,2018-06-20
J1806.DCE,J1806,DCE,焦炭1806,J,,吨,100.0,人民币元/吨,0.5人民币元/吨,实物交割,2017-06-15,2018-06-14,201806,2018-06-20
JM1806.DCE,JM1806,DCE,焦煤1806,JM,,吨,60.0,人民币元/吨,0.5人民币元/吨,实物交割,2017-06-15,2018-06-14,201806,2018-06-20
L1806.DCE,L1806,DCE,塑料1806,L,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2017-06-15,2018-06-14,201806,2018-06-20
P1806.DCE,P1806,DCE,棕榈油1806,P,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2017-06-15,2018-06-14,201806,2018-06-20
PP1806.DCE,PP1806,DCE,聚丙烯1806,PP,,吨,5.0,人民币元/吨,1人民币元/吨,实物交割,2017-06-15,2018-06-14,201806,2018-06-20
V1806.DCE,V1806,DCE,PVC1806,V,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2017-06-15,2018-06-14,201806,2018-06-20
M0905.DCE,M0905,DCE,豆粕0905,M,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2008-05-19,2009-05-15,200905,2009-05-21
JD1807.DCE,JD1807,DCE,鸡蛋1807,JD,,吨,5.0,人民币元/500千克,1人民币元/500千克,实物交割,2017-07-27,2018-07-26,201807,2018-07-31
M0503.DCE,M0503,DCE,豆粕0503,M,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2004-03-15,2005-03-14,200503,2005-03-18
B0907.DCE,B0907,DCE,豆二0907,B,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2008-07-15,2009-07-14,200907,2009-07-17
JD1808.DCE,JD1808,DCE,鸡蛋1808,JD,,吨,5.0,人民币元/500千克,1人民币元/500千克,实物交割,2017-08-29,2018-08-28,201808,2018-08-31
BB1809.DCE,BB1809,DCE,胶合板1809,BB,,张,500.0,人民币元/张,0.05人民币元/张,实物交割,2017-09-15,2018-09-14,201809,2018-09-19
JD1809.DCE,JD1809,DCE,鸡蛋1809,JD,,吨,5.0,人民币元/500千克,1人民币元/500千克,实物交割,2017-09-27,2018-09-25,201809,2018-09-28
C0511.DCE,C0511,DCE,玉米0511,C,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2004-09-22,2005-11-14,200511,2005-11-16
M0805.DCE,M0805,DCE,豆粕0805,M,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2007-05-22,2008-05-16,200805,2008-05-22
J1203.DCE,J1203,DCE,焦炭1203,J,,吨,100.0,人民币元/吨,0.5人民币元/吨,实物交割,2011-04-15,2012-03-14,201203,2012-03-16
JD1810.DCE,JD1810,DCE,鸡蛋1810,JD,,吨,5.0,人民币元/500千克,1人民币元/500千克,实物交割,2017-10-27,2018-10-26,201810,2018-10-31
C0903.DCE,C0903,DCE,玉米0903,C,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2008-03-17,2009-03-13,200903,2009-03-17
C0801.DCE,C0801,DCE,玉米0801,C,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2007-01-18,2008-01-15,200801,2008-01-17
B1812.DCE,B1812,DCE,豆二1812,B,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-12-15,2018-12-14,201812,2018-12-19
BB1812.DCE,BB1812,DCE,胶合板1812,BB,,张,500.0,人民币元/张,0.05人民币元/张,实物交割,2017-12-15,2018-12-14,201812,2018-12-19
FB1812.DCE,FB1812,DCE,纤维板1812,FB,,张,500.0,人民币元/张,0.05人民币元/张,实物交割,2017-12-15,2018-12-14,201812,2018-12-19
I1812.DCE,I1812,DCE,铁矿石1812,I,,吨,100.0,人民币元/吨,0.5人民币元/吨,实物交割,2017-12-15,2018-12-14,201812,2018-12-19
J1812.DCE,J1812,DCE,焦炭1812,J,,吨,100.0,人民币元/吨,0.5人民币元/吨,实物交割,2017-12-15,2018-12-14,201812,2018-12-19
JM1812.DCE,JM1812,DCE,焦煤1812,JM,,吨,60.0,人民币元/吨,0.5人民币元/吨,实物交割,2017-12-15,2018-12-14,201812,2018-12-19
L1812.DCE,L1812,DCE,塑料1812,L,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2017-12-15,2018-12-14,201812,2018-12-19
M1812.DCE,M1812,DCE,豆粕1812,M,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-12-15,2018-12-14,201812,2018-12-19
P1812.DCE,P1812,DCE,棕榈油1812,P,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2017-12-15,2018-12-14,201812,2018-12-19
PP1812.DCE,PP1812,DCE,聚丙烯1812,PP,,吨,5.0,人民币元/吨,1人民币元/吨,实物交割,2017-12-15,2018-12-14,201812,2018-12-19
V1812.DCE,V1812,DCE,PVC1812,V,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2017-12-15,2018-12-14,201812,2018-12-19
Y1812.DCE,Y1812,DCE,豆油1812,Y,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2017-12-15,2018-12-14,201812,2018-12-19
A0005.DCE,A0005,DCE,豆一0005,A,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,1999-05-18,2000-05-19,200005,2000-05-30
A1907.DCE,A1907,DCE,豆一1907,A,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-01-16,2019-07-12,201907,2019-07-17
B1901.DCE,B1901,DCE,豆二1901,B,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-01-16,2019-01-15,201901,2019-01-18
BB1901.DCE,BB1901,DCE,胶合板1901,BB,,张,500.0,人民币元/张,0.05人民币元/张,实物交割,2018-01-16,2019-01-15,201901,2019-01-18
C1901.DCE,C1901,DCE,玉米1901,C,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-01-16,2019-01-15,201901,2019-01-18
CS1901.DCE,CS1901,DCE,玉米淀粉1901,CS,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-01-16,2019-01-15,201901,2019-01-18
FB1901.DCE,FB1901,DCE,纤维板1901,FB,,张,500.0,人民币元/张,0.05人民币元/张,实物交割,2018-01-16,2019-01-15,201901,2019-01-18
I1901.DCE,I1901,DCE,铁矿石1901,I,,吨,100.0,人民币元/吨,0.5人民币元/吨,实物交割,2018-01-16,2019-01-15,201901,2019-01-18
J1901.DCE,J1901,DCE,焦炭1901,J,,吨,100.0,人民币元/吨,0.5人民币元/吨,实物交割,2018-01-16,2019-01-15,201901,2019-01-18
JM1901.DCE,JM1901,DCE,焦煤1901,JM,,吨,60.0,人民币元/吨,0.5人民币元/吨,实物交割,2018-01-16,2019-01-15,201901,2019-01-18
L1901.DCE,L1901,DCE,塑料1901,L,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2018-01-16,2019-01-15,201901,2019-01-18
M1901.DCE,M1901,DCE,豆粕1901,M,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-01-16,2019-01-15,201901,2019-01-18
P1901.DCE,P1901,DCE,棕榈油1901,P,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2018-01-16,2019-01-15,201901,2019-01-18
PP1901.DCE,PP1901,DCE,聚丙烯1901,PP,,吨,5.0,人民币元/吨,1人民币元/吨,实物交割,2018-01-16,2019-01-15,201901,2019-01-18
V1901.DCE,V1901,DCE,PVC1901,V,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2018-01-16,2019-01-15,201901,2019-01-18
Y1901.DCE,Y1901,DCE,豆油1901,Y,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2018-01-16,2019-01-15,201901,2019-01-18
C1003.DCE,C1003,DCE,玉米1003,C,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2009-03-16,2010-03-12,201003,2010-03-16
M0011.DCE,M0011,DCE,豆粕0011,M,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2000-07-17,2000-11-14,200011,2000-11-20
B1902.DCE,B1902,DCE,豆二1902,B,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-02-22,2019-02-21,201902,2019-02-26
BB1902.DCE,BB1902,DCE,胶合板1902,BB,,张,500.0,人民币元/张,0.05人民币元/张,实物交割,2018-02-22,2019-02-21,201902,2019-02-26
FB1902.DCE,FB1902,DCE,纤维板1902,FB,,张,500.0,人民币元/张,0.05人民币元/张,实物交割,2018-02-22,2019-02-21,201902,2019-02-26
I1902.DCE,I1902,DCE,铁矿石1902,I,,吨,100.0,人民币元/吨,0.5人民币元/吨,实物交割,2018-02-22,2019-02-21,201902,2019-02-26
J1902.DCE,J1902,DCE,焦炭1902,J,,吨,100.0,人民币元/吨,0.5人民币元/吨,实物交割,2018-02-22,2019-02-21,201902,2019-02-26
JM1902.DCE,JM1902,DCE,焦煤1902,JM,,吨,60.0,人民币元/吨,0.5人民币元/吨,实物交割,2018-02-22,2019-02-21,201902,2019-02-26
L1902.DCE,L1902,DCE,塑料1902,L,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2018-02-22,2019-02-21,201902,2019-02-26
P1902.DCE,P1902,DCE,棕榈油1902,P,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2018-02-22,2019-02-21,201902,2019-02-26
PP1902.DCE,PP1902,DCE,聚丙烯1902,PP,,吨,5.0,人民币元/吨,1人民币元/吨,实物交割,2018-02-22,2019-02-21,201902,2019-02-26
V1902.DCE,V1902,DCE,PVC1902,V,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2018-02-22,2019-02-21,201902,2019-02-26
JD1902.DCE,JD1902,DCE,鸡蛋1902,JD,,吨,5.0,人民币元/500千克,1人民币元/500千克,实物交割,2018-02-26,2019-02-25,201902,2019-02-28
A0609.DCE,A0609,DCE,豆一0609,A,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2005-03-15,2006-09-14,200609,2006-09-21
BB1904.DCE,BB1904,DCE,胶合板1904,BB,,张,500.0,人民币元/张,0.05人民币元/张,实物交割,2018-04-18,2019-04-15,201904,2019-04-18
FB1904.DCE,FB1904,DCE,纤维板1904,FB,,张,500.0,人民币元/张,0.05人民币元/张,实物交割,2018-04-18,2019-04-15,201904,2019-04-18
I1904.DCE,I1904,DCE,铁矿石1904,I,,吨,100.0,人民币元/吨,0.5人民币元/吨,实物交割,2018-04-18,2019-04-15,201904,2019-04-18
J1904.DCE,J1904,DCE,焦炭1904,J,,吨,100.0,人民币元/吨,0.5人民币元/吨,实物交割,2018-04-18,2019-04-15,201904,2019-04-18
JM1904.DCE,JM1904,DCE,焦煤1904,JM,,吨,60.0,人民币元/吨,0.5人民币元/吨,实物交割,2018-04-18,2019-04-15,201904,2019-04-18
L1904.DCE,L1904,DCE,塑料1904,L,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2018-04-18,2019-04-15,201904,2019-04-18
P1904.DCE,P1904,DCE,棕榈油1904,P,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2018-04-18,2019-04-15,201904,2019-04-18
PP1904.DCE,PP1904,DCE,聚丙烯1904,PP,,吨,5.0,人民币元/吨,1人民币元/吨,实物交割,2018-04-18,2019-04-15,201904,2019-04-18
V1904.DCE,V1904,DCE,PVC1904,V,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2018-04-18,2019-04-15,201904,2019-04-18
B1904.DCE,B1904,DCE,豆二1904,B,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-04-18,2019-04-15,201904,2019-04-18
A1011.DCE,A1011,DCE,豆一1011,A,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2009-05-18,2010-11-12,201011,2010-11-19
B1005.DCE,B1005,DCE,豆二1005,B,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2009-05-18,2010-05-17,201005,2010-05-20
M1005.DCE,M1005,DCE,豆粕1005,M,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2009-05-18,2010-05-17,201005,2010-05-21
C0705.DCE,C0705,DCE,玉米0705,C,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2006-05-22,2007-05-21,200705,2007-05-23
V0911.DCE,V0911,DCE,PVC0911,V,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2009-05-25,2009-11-13,200911,2009-11-17
V1001.DCE,V1001,DCE,PVC1001,V,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2009-05-25,2010-01-15,201001,2010-01-19
V1004.DCE,V1004,DCE,PVC1004,V,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2009-05-25,2010-04-15,201004,2010-04-19
V1005.DCE,V1005,DCE,PVC1005,V,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2009-05-25,2010-05-17,201005,2010-05-19
JD1904.DCE,JD1904,DCE,鸡蛋1904,JD,,吨,5.0,人民币元/500千克,1人民币元/500千克,实物交割,2018-04-25,2019-04-25,201904,2019-04-30
JD1905.DCE,JD1905,DCE,鸡蛋1905,JD,,吨,5.0,人民币元/500千克,1人民币元/500千克,实物交割,2018-05-29,2019-05-28,201905,2019-05-31
V1007.DCE,V1007,DCE,PVC1007,V,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2009-07-15,2010-07-14,201007,2010-07-16
P1007.DCE,P1007,DCE,棕榈油1007,P,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2009-07-15,2010-07-14,201007,2010-07-16
A1101.DCE,A1101,DCE,豆一1101,A,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2009-07-15,2011-01-17,201101,2011-01-24
C1007.DCE,C1007,DCE,玉米1007,C,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2009-07-15,2010-07-14,201007,2010-07-16
A9903.DCE,A9903,DCE,豆一9903,A,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,1999-01-04,1999-03-12,199903,1999-03-23
B0611.DCE,B0611,DCE,豆二0611,B,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2005-11-15,2006-11-14,200611,2006-11-17
P1008.DCE,P1008,DCE,棕榈油1008,P,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2009-08-17,2010-08-13,201008,2010-08-17
V1008.DCE,V1008,DCE,PVC1008,V,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2009-08-17,2010-08-13,201008,2010-08-17
JD1907.DCE,JD1907,DCE,鸡蛋1907,JD,,吨,5.0,人民币元/500千克,1人民币元/500千克,实物交割,2018-07-27,2019-07-26,201907,2019-07-31
L0806.DCE,L0806,DCE,塑料0806,L,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2007-07-31,2008-06-16,200806,2008-06-18
B1001.DCE,B1001,DCE,豆二1001,B,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2009-01-19,2010-01-15,201001,2010-01-20
A1103.DCE,A1103,DCE,豆一1103,A,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2009-09-15,2011-03-14,201103,2011-03-21
B1009.DCE,B1009,DCE,豆二1009,B,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2009-09-15,2010-09-14,201009,2010-09-17
C1009.DCE,C1009,DCE,玉米1009,C,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2009-09-15,2010-09-14,201009,2010-09-16
